0, 200, 40646.08982097849, 5957.675803326532, 17491.08129683171, 18142.832610442452, 6817.775294085249
1, 200, 50219.919999601894, 5957.675803326532, 20432.5815413245, 22530.230209194662, 9215.336646432406
2, 200, 45214.97952856913, 5388.35495835211, 16256.464568639623, 18902.287155258535, 7653.962024390958
3, 200, 41166.505057393944, 5388.35495835211, 15763.321468111015, 16910.83020124912, 6203.845656858174
4, 200, 44180.239958207094, 4969.844930282767, 14928.133605156438, 16437.52774952708, 6802.091401913626
5, 200, 37865.274154873565, 4891.571619617123, 13819.129025683655, 15208.247634202522, 6070.255758145484
6, 200, 38029.98533023283, 4891.571619617123, 12982.881329304866, 15006.933510119537, 6363.2462630328455
7, 200, 42426.30056190168, 4891.571619617123, 12511.600626584295, 14276.765507818689, 6631.359845239707
8, 200, 44428.42759897775, 4891.571619617123, 12284.61293033147, 13838.504387672556, 6978.00857295454
9, 200, 39314.57143005787, 4891.571619617123, 11320.000585476802, 12662.483656022949, 5876.59762781718
10, 200, 36959.16281917364, 4891.571619617123, 10438.15347957921, 12073.078086206737, 6158.272368870309
11, 200, 38733.955945202615, 4617.70731055246, 9763.221038744878, 10871.05304911356, 5604.3026315085235
12, 200, 40849.22033906258, 4617.70731055246, 9014.667778113917, 10998.434252487006, 6733.4181316053655
13, 200, 43531.49085252749, 4545.531324441786, 7702.642906359521, 10548.768867031877, 7993.035200934449
14, 200, 37230.82201931023, 4545.531324441786, 6938.11486495565, 9119.034850393124, 5773.111592005992
15, 200, 39926.83208721459, 4475.882595867055, 7187.918081029446, 9961.942379562124, 7048.830571133742
16, 200, 40041.33382269436, 4475.882595867055, 6618.882080252466, 9062.643371482523, 6391.514149691538
17, 200, 40825.91172533405, 4475.882595867055, 6330.918529498133, 8962.680915375522, 7343.011087484383
18, 200, 40583.68699321469, 4390.478742268226, 5934.449652498235, 8471.799248160301, 6782.343852566755
19, 200, 41041.49599736639, 4390.478742268226, 5669.137869904695, 8695.060882215315, 7716.621541052403
20, 200, 41250.14394014943, 4344.757288310072, 5674.165491075041, 8708.999111379977, 7260.160479895554
21, 200, 41186.10980886148, 4267.986060148605, 5495.918682792313, 7822.345463548516, 6851.656222165893
22, 200, 40235.707370820965, 4267.986060148605, 5400.0568697171075, 7206.892283681692, 5639.281900349813
23, 200, 42527.69909367153, 4254.6428403633945, 5307.381771571747, 8669.132464446137, 8463.069066713591
24, 200, 41638.688384069435, 4254.6428403633945, 5292.142812442676, 8615.886098266274, 8536.02046035608
25, 200, 41526.146517885696, 4247.188631136999, 5097.464261561032, 7803.607964412803, 7243.026039935795
26, 200, 65223.48800844058, 4247.188631136999, 5637.840372929638, 10818.883989021948, 12128.290158398666
27, 200, 61082.91246160194, 4247.188631136999, 5407.601097768177, 11159.13879179765, 13220.695402019968
