0, 278, 54133.40154092072, 5027.5964232189435, 23261.928402498834, 24033.010287979967, 9709.495057220101
1, 278, 54133.40154092072, 5027.5964232189435, 19571.374482193256, 21048.062333332247, 9056.139778941179
2, 278, 49895.78269391741, 5027.5964232189435, 15265.268056671903, 17642.450531144204, 7728.964603325586
3, 278, 42354.07852676245, 5027.5964232189435, 13571.116804409021, 15145.276236798332, 6326.352633936612
4, 278, 42354.07852676245, 5027.5964232189435, 12084.900023663018, 13283.812061052655, 5827.571559829828
5, 278, 42354.07852676245, 5027.5964232189435, 10530.998199020012, 11617.620564232233, 5285.912917938139
6, 278, 35240.44624255055, 5027.5964232189435, 8577.056481324675, 10318.302257902387, 4792.169656465822
7, 278, 33705.133607757096, 4775.550400499085, 7589.619953567813, 9349.326604968426, 4531.270516764392
8, 278, 33705.133607757096, 4775.550400499085, 6958.657909269033, 8812.32113188903, 4484.876082963953
9, 278, 33705.133607757096, 4775.550400499085, 6558.098041200123, 8342.775103883972, 4368.2843502493215
10, 278, 33705.133607757096, 4775.550400499085, 6149.948344864262, 7845.595734543927, 4269.789279442897
11, 278, 33705.133607757096, 4594.037090886341, 5850.288297820503, 7490.797045345152, 4218.708989469982
12, 278, 27331.6805588489, 4594.037090886341, 5641.074762538203, 7019.879742016765, 3856.9627968782283
13, 278, 27331.6805588489, 4583.367755722467, 5483.219455497356, 6756.063893234446, 3817.88574748762
14, 278, 27331.6805588489, 4583.367755722467, 5297.945569854537, 6429.620051091503, 3590.833005154474
15, 278, 27331.6805588489, 4472.174362972326, 5146.027847152094, 6280.767615964691, 3584.922462501993
16, 278, 27331.6805588489, 4449.110265961119, 5020.7584357498345, 6040.952885982143, 3417.892084830548
17, 278, 27331.6805588489, 4449.110265961119, 4905.595309039636, 5793.066548535743, 3145.2885746317443
18, 278, 27331.6805588489, 4399.37091624911, 4851.532573835337, 5695.420949517945, 3159.4263231990512
19, 278, 27331.6805588489, 4322.05063085562, 4754.067583058819, 5599.24445501189, 3140.2420543601174
20, 278, 27331.6805588489, 4262.429718876845, 4669.801491017781, 5519.942300012695, 3150.233372158167
21, 278, 27331.6805588489, 4262.429718876845, 4607.070442740529, 5429.357213971358, 3128.3302780872264
22, 278, 27331.6805588489, 4262.429718876845, 4543.660347695232, 5371.754332924867, 3140.9732487634105
23, 278, 27331.6805588489, 4261.782862684583, 4493.643089672401, 5326.930094438354, 3149.5135432763827
24, 278, 27331.6805588489, 4261.782862684583, 4456.005341097849, 5283.265409521958, 3155.8041855933593
25, 278, 27331.6805588489, 4248.27254151696, 4424.338677982038, 5215.160608819007, 3137.311802715449
26, 278, 27331.6805588489, 4248.27254151696, 4406.955503721491, 5188.24255610571, 3141.9586114302565
27, 278, 27331.6805588489, 4248.27254151696, 4387.141215914855, 5159.73196532281, 3145.550286410958
28, 278, 27331.6805588489, 4248.27254151696, 4369.12295813746, 5088.87858992239, 3050.36182536761
29, 278, 27331.6805588489, 4248.27254151696, 4349.384130457895, 5071.40580617977, 3053.721394077317
30, 278, 24750.690216266, 4248.27254151696, 4336.995781089088, 4931.617228355013, 2668.5278549327477
31, 278, 24750.690216266, 4248.27254151696, 4319.508569022295, 4871.7124780734575, 2618.9249807459814
32, 278, 24750.690216266, 4240.656834507533, 4303.707481434849, 4857.171238452881, 2621.6367790249737
33, 278, 24750.690216266, 4240.656834507533, 4284.228016719122, 4841.0847832045465, 2624.4974115227615
34, 278, 24750.690216266, 4240.656834507533, 4273.092897292695, 4830.870566584387, 2625.9641457595512
35, 278, 24750.690216266, 4240.290033642853, 4266.568821528498, 4818.229487317439, 2627.7790961508313
36, 278, 24750.690216266, 4240.290033642853, 4260.801019549648, 4810.282694981279, 2629.3267939731118
37, 278, 24750.690216266, 4240.290033642853, 4257.970751730686, 4800.001547181339, 2630.789728229845
38, 278, 24750.690216266, 4239.124202430088, 4254.244512013337, 4794.522703798709, 2631.803875019827
39, 278, 24750.690216266, 4235.3378187241, 4251.0558128071625, 4774.13344628261, 2620.59326300373
40, 278, 24750.690216266, 4235.3378187241, 4248.439640355263, 4702.5607748608245, 2369.511489279775
41, 278, 24750.690216266, 4234.960005865118, 4245.438202932275, 4699.896940927069, 2369.9987439192987
42, 278, 24750.690216266, 4234.353731406349, 4242.918264239483, 4697.649172482199, 2370.4201445309895
43, 278, 24750.690216266, 4234.308347854401, 4241.152708952833, 4672.516711321689, 2352.3863618652363
44, 278, 24750.690216266, 4234.308347854401, 4240.120251787086, 4669.72209916899, 2352.7766716553724
45, 278, 24750.690216266, 4234.152602670216, 4239.241768338193, 4667.83395459658, 2353.0942206589903
46, 278, 24750.690216266, 4234.152602670216, 4237.837693589471, 4639.208407660357, 2316.2858941218155
47, 278, 24750.690216266, 4234.088183894521, 4237.036356668372, 4638.51968261931, 2316.404180793885
48, 278, 24750.690216266, 4233.937584180643, 4236.361060590499, 4632.275844401813, 2315.627701578428
49, 278, 24750.690216266, 4233.679766153095, 4235.689150670871, 4630.62046225015, 2315.838778708852
50, 278, 24750.690216266, 4233.51928142784, 4235.281147595606, 4618.375084068093, 2309.647655774754
51, 278, 24750.690216266, 4233.51928142784, 4235.1030480151985, 4617.9379587467465, 2309.7124799201933
52, 278, 24750.690216266, 4233.362351664406, 4235.005324283976, 4617.099858064139, 2309.826417761545
53, 278, 24750.690216266, 4233.362351664406, 4234.926357162838, 4616.520181849423, 2309.918345296782
54, 278, 24750.690216266, 4233.362351664406, 4234.759348684678, 4616.408892118233, 2309.936670876057
